id,birthday,deathday,actor_id,name,place_of_birth,profile_path,overview,score
1481,1989-03-18,,112561,Lily Collins,"Guildford, Surrey, England, UK",/aFSZkMNjmDR07JtkvhcbLAbDAMx.jpg,,0
1482,1988-11-22,,83356,Jamie Campbell Bower,"London, England, UK",/wzuENDUCak8HKRh72Jj7p3BQ7NY.jpg,,0
1483,1988-01-07,,118616,Robert Sheehan,"Portlaoise, County Laois, Ireland",/3tGITLk4fGURCF1ohgqteO43rTw.jpg,,0
1484,1984-09-19,,7431,Kevin Zegers,"Woodstock, Ontario, Canada",/zRjasG4NXxKbe6e1c4enivAvfcH.jpg,,0
1485,1987-08-11,,1075355,Jemima West,"Paris, France",/i040KQaDRSxi5rjVmHoJXGJGLyw.jpg,,0
1486,1975-06-27,,2219,Tobey Maguire,"Santa Monica, California, USA",/ncF4HivY2W6SQW5dEP3N3I4mfT0.jpg,,0
1487,1982-04-30,,205,Kirsten Dunst,"Point Pleasant, New Jersey, USA",/sFYHUU1gWd57pttD8732tkBsXV5.jpg,,0
1488,1978-04-19,,17051,James Franco,"Palo Alto, California, USA",/pgEe68922Ba20vAwPmAFQFm8U0c.jpg,,0
1489,1923-09-09,2011-09-10,19153,Cliff Robertson,"Los Angeles, California, U.S.A.",/qB0oEd9KK3ik4fwLoEnqpGj6wmx.jpg,,0
1490,1993-10-27,,1347006,Olivia Popica,"London, UK",/pN2zo0l83Vu1K70YKHYhA2pPJeB.jpg,,0
1491,1979-02-28,,78909,Michael Bisping,"Nicosia, Cyprus",/xF6wdVG9pYbYRhS0ncaweWPpb7Y.jpg,,0
1492,,,1586723,Brooke Johnston,,/wZxB0aji7UAsqn9huwm1foAQlPR.jpg,,0
1493,,,2851847,Diana Hoyos,,,,0
1494,1984-06-20,,85587,Neetu Chandra,"Patna, Bihar, India",/j5OteKtPVtOmlr3qu45lwju4teV.jpg,,0
1495,,,3537330,Alice Barion,,,,0
1496,,,1751711,Ando Camargo,,,,0
1497,,,1073494,Maira Chasseroux,,/1aeIoHDxmKfRhKF4HS5q6yL2E12.jpg,,0
1498,1963-10-21,,139300,Marisa Orth,"São Paulo, São Paulo, Brazil",/oUynlrNIUHhYXOBe8wFofUlcgXW.jpg,,0
1499,,,3537333,Skowa,,,,0
1500,1983-08-14,,18973,Mila Kunis,"Chernovtsy, Ukrainian SSR, USSR",/6Lp9qPkMO740Hcp8NBYZZLWWvJF.jpg,,0
1501,1971-11-20,,74949,Joel McHale,"Rome, Lazio, Italy",/jFtqHLCrmGSIJtwdxloO3KM98iC.jpg,,0
1502,1974-12-17,,1771,Giovanni Ribisi,"Los Angeles, California, USA",/zcUsxYszZH9MRKeAqnMLXoLDwjw.jpg,,0
1503,1968-09-25,,2888,Will Smith,"Philadelphia, Pennsylvania, USA ",/6a6cl4ZNufJzrx5HZKWPU1BjjRF.jpg,,0
1504,1969-01-14,,23532,Jason Bateman,"Rye, New York, USA",/8e6mt0vGjPo6eW52gqRuXy5YnfN.jpg,,0
1505,,,66658,Jae Head,"Hamlin, Texas, USA",/nNh2DiYXZneyeiYDitKT6s1AwEy.jpg,,0
1506,1976-03-26,,20189,Amy Smart,"Topanga Canyon, California, USA",/byLbVH8smwtJ5L6S7VoWmNf9yxn.jpg,,0
1507,1936-12-08,2009-06-03,141,David Carradine,"Hollywood, Los Angeles, California, USA",/jdDFGi5vQtbRr9amsIbnK18duiV.jpg,,0
1508,1956-10-23,,20309,Dwight Yoakam,Pikeville - Kentucky - USA,/lMqcRiQs2OELf0xvFbLbX4nnXi8.jpg,,0
1509,1966-10-10,,39126,Bai Ling,"Chengdu, China",/PXbFNTUbC3aoLrquCzFaxdF2ev.jpg,,0
1510,1992-07-20,,1231115,Jordan Rodrigues,"Sydney, New South Wales, Australia",/7g9T47nMfC29itacF4bIhcaBJTh.jpg,,0
1511,1979-12-07,,53828,Jennifer Carpenter,"Louisville, Kentucky, USA",/7UBzVt14Mv37WcFgKfF7g96ezHK.jpg,,0
1512,,,939345,Patrick Seitz,,/e13Y5m1Ye4CXn7cMUOUvyHGBBRq.jpg,,0
1513,,,1082094,Dave B. Mitchell,,/u85P4KJKJxj9YMMQekCmAQ3pLgn.jpg,,0
1514,1998-07-08,,120724,Jaden Smith,"Los Angeles, California, USA",/meraACSN0LYwLeZlaXN9YW6JCZT.jpg,,0
1515,1995-08-24,,1443364,Wenwen Han,"Xi'an, Cina",/m9e60jjEgd6yg9lnHCM84wtrzFU.jpg,,0
1516,1958-08-10,,120725,Yu Rongguang,"Beijing, China",/fMPufRYhRezUJbzl1NcVnJC6eVn.jpg,,0
1517,1959-12-30,,30364,Tracey Ullman,"Slough, Berkshire, England, UK",/cmug3uUXKBo9fhCcJk3pkgt1nvM.jpg,,0
1518,1958-05-17,,34900,Paul Whitehouse,"Stanleytown, Rhondda, Wales, UK",/v24xgnX50qEmH04RUmgC6dSCRYh.jpg,,0
1519,1973-02-25,,56675,Anson Mount,"Mount Prospect, Illinois, USA",/qU6GGvUqwFMbfK2Bk7Gg7dK1KD6.jpg,,0
1520,1981-05-28,,75037,Laura Bailey,"Biloxi, Mississippi, USA",/y2szEyFy7VFAzdQjMwN3fLwEDn.jpg,,0
1521,1976-02-16,,204462,Janet Varney,"Arizona, USA",/3oMQf9mtVXXXKF2FhUH7kCIOOIf.jpg,,0
1522,1997-10-23,,225863,Zach Callison,"St. Louis, Missouri, USA",/gGvcqBYFa0WNyx72FOEMfpSFpKS.jpg,,0
1523,1999-07-27,,2655420,Ludovica Francesconi,"Roma, Italy",/fVgmU4gSbxJp6wSGQbaJMfcKO3U.jpg,,0
1524,1991-12-29,,2758389,Giancarlo Commare,"Castelvetrano, Sicily, Italy",/745aMWJFgJMQjwIq9yCimfb77Af.jpg,,0
1525,,,2670797,Gaja Masciale,,/4wY9eUeGgRTdFqsM25UMojR9Bg9.jpg,,0
1526,,,2670796,Jozef Gjura,,/wjhquMGFzLSx48cboI9MCNNoHpK.jpg,,0
1527,,,3016181,Jenny De Nucci,,,,0
1528,1989-03-21,,230659,Takeru Satoh,"Saitama Prefecture, Japan",/dKWtZXEnTOedUUnDwBCZZN7w2uG.jpg,,0
1529,1993-02-13,,1039305,Kasumi Arimura,"Itami, Hyogo Prefecture, Japan",/irMWWtJQu3kWEOB9JUflKBuhh8H.jpg,,0
1530,1980-12-09,,87662,Issey Takahashi,"Tokyo Prefecture, Japan",/jqkJuGDh2qWeji1A1O5R6dWzSIi.jpg,,0
1531,1997-03-17,,1310719,Nijiro Murakami,"Tokyo, Japan",/cl0PnyIo5X1hN0eDpnYbT6qWNo0.jpg,,0
1532,1975-05-19,,74862,Masanobu Ando,"Kanagawa, Japan",/aJxv1DPKH0QoFecX1bkPnj1Nl0x.jpg,,0
1533,1993-08-02,,1457940,Mateusz Więcławek,"Radomsko, Lódzkie, Poland",/1M54Xq15SpQnbcJna4wqojmazTE.jpg,,0
1534,1998-12-23,,2068758,Julia Wieniawa-Narkiewicz,"Warszawa, Poland",/s4FHpqjYAgMWKPGZEb2ASfyqaAq.jpg,,0
1535,1995-04-05,,1366025,Zofia Wichłacz,"Warszawa, Poland",/lQiwvVcQ8fiv3CBZHL0x6tcmoLr.jpg,,0
1536,1952-03-15,,235493,Andrzej Grabowski,"Chrzanów, Poland",/fP05tSunoTpzO5ntjnZscvI4TQy.jpg,,0
1537,1980-04-05,,553063,Wojciech Mecwaldowski,"Duszniki-Zdrój, Poland",/xJwxAP7z3rtU2BVhjRt3aHpKuyC.jpg,,0
1538,1971-11-22,,25911,Cecilia Suárez,"Tampico, Tamaulipas, Mexico",/m2lUTpivduEiRwyPIrdg8hcI8zq.jpg,,0
1539,2011-09-30,,150446,Susana Zabaleta,"Monclova, Coahuila, Mexico",/ldcAGfPgqRpB5R38qVm2O8DPVRH.jpg,,0
1540,1967-02-07,,224321,Mónica Dionne,"Waterbury, Connecticut, USA",/tVonMtXNKtixZ2dH9yzhT0l3Rmp.jpg,,0
1541,1992-02-09,,1625154,Naian González Norvind,"Città del Messico, Messico",/j8uITgWtK18ffNuPpHJq70ztxtE.jpg,,0
1542,1990-04-14,,969412,Ximena Romo,"Mexico City, Distrito Federal, Mexico",/fFGnB7qbbIT0yc2yjn5SRLefd7R.jpg,,0
1543,1960-10-18,,15111,Jean-Claude Van Damme,"Berchem-Sainte-Agathe, Brussels, Belgium",/vX4Z5iYIjeP3aj7yqfU38LxyjJq.jpg,,0
1544,1984-09-10,,544681,Alban Ivanov,"Narbonne, Aude, France",/mqOnSEZb3hkq973YyQnFEaBm9mN.jpg,,0
1545,,,2730049,Samir Decazza,,/km1qAJkO3zzquQDfKiSdIqzSDB8.jpg,,0
1546,1996-06-03,,1407933,Assa Sylla,"Paris, France",/auVWfeeBeTirgyzRUc3EqVZkRn2.jpg,,0
1547,1969-07-25,,48514,Eric Judor,"Meaux, France",/iWVPgew1yPFawRTRBz7DcYI3aKt.jpg,,0
1548,1952-02-08,2010-01-17,122191,Daisuke Gouri,"Kōtō, Tokyo, Japan",/g5OeBa8Rww8VNZiJuU7RhZxodwc.jpg,,0
1549,1962-10-21,,122660,Miki Ito,"Tokyo Prefecture, Japan",/r5v8Gsu3ufIdeCussUOXvM6fWEi.jpg,,0
1550,1981-03-29,,1427888,Alain Moussi,"Libreville, Estuaire, Gabon",/cIpMdm0ggxVmZIBVj7vz8Q8nPLT.jpg,,0
1551,1989-02-02,,1296430,JuJu Chan,Hong Kong,/5JqRo0pJs1dWLS8vGfNPVJmF67u.jpg,,0
1552,1973-10-06,,65524,Ioan Gruffudd,"Llwydcoed, Aberdare, Glamorgan, Wales, UK",/bUfnbySl6afH1Upkeq0v2Kp8Ymx.jpg,,0
1553,1972-05-31,,128645,Archie Panjabi,"Edgware, Middlesex, England, UK",/7Il00AxslgjaEquZ8eZKl9ayGHC.jpg,,0
1554,1979-01-27,,10882,Rosamund Pike,"Hammersmith, London, England, UK",/8ObNklHDi2hjdz0ayzJFB9jtqzm.jpg,,0
1555,1963-11-20,,21702,Ming-Na Wen,"Coloane Island, Macau",/eqCzFF83It56cUdjpskzvg8jgq.jpg,,0
1556,1960-10-24,,14592,BD Wong,"San Francisco, California, USA",/w7Hs9m6ocS2qlibvrLOvmyCKbAN.jpg,,0
1557,1955-02-07,2017-01-19,15860,Miguel Ferrer,"Santa Monica, California, USA",/kQBRwJc9vzfUZXwUxTpdev9Gp4M.jpg,,0
1558,1954-06-06,,7420,Harvey Fierstein,"Brooklyn, New York, U.S.",/4th4mr9iR23DdjFjVGhrtCnJRNq.jpg,,0
1559,1971-02-03,,54918,Vincent Elbaz,"Paris, France",/uj2N223BJ1V78W8mNK20M3IGYus.jpg,,0
1560,2010-10-17,,2817795,Shanna Keil,,/vlU8wEoXiwdRUZVRBcltno2QiUX.jpg,,0
1561,1975-06-18,,54227,Marie Gillain,"Liège, Belgium",/bY65N0Y26E5bl1OmEDu0mnQKXgF.jpg,,0
1562,1964-05-02,,24465,Eric Elmosnino,"Alençon, Orne, France",/tBiMY94OLEUWbBaH7GJtAZ3TY37.jpg,,0
1563,1953-10-04,,10698,Tchéky Karyo,"Istanbul, Turkey",/bQbUza0qqA2F5SmwO40Q115j4wh.jpg,,0
1564,1975-03-09,,84219,Chaske Spencer,"Tahlequah, Oklahoma, USA",/yYXfNYra3BKPTXfLtAdUJ0RinjE.jpg,,0
1565,,,1879914,Phoenix Wilson,,/gGXGo3uMebsAPlYNMkHzTsGxk49.jpg,,0
1566,,,1650137,Julian Gopal,,,,0
1567,1987-05-27,,1248374,Takuya Eguchi,"Setagaya, Tokyo, Japan",/rL60UEA0FgLCyWi4rCErWswWFin.jpg,,0
1568,1983-02-14,,2019916,Masatomo Nakazawa,"Nerima, Tokyo, Japan",/3pezOVWCMKWdqAzwSo0eKNtso95.jpg,,0
1569,1989-03-19,,2157589,Shogo Yano,"Tokushima Prefecture, Japan",/x08dYf7ClbE92qu0VTFQvquvItl.jpg,,0
1570,1992-09-21,,1492992,Yuma Uchida,"Tokyo, Japan",/tfOQOXhENBO5VFgwl8xiJNZb0pE.jpg,,0
1571,1976-01-05,,1247778,Shintaro Asanuma,"Iwate Prefecture, Japan",/5D2YC0c4zg9TXyOi0PpIXRugvzb.jpg,,0
1572,1995-11-29,,54722,Laura Marano,"Los Angeles, California, USA",/fBCtQ1kAcQkEr6f5HGN8Q5687Qq.jpg,,0
1573,1991-09-17,,1515478,Mena Massoud,"Cairo, Egypt",/3Ng1Cxcln1tAMcgBY8L6aXNgGdV.jpg,,0
1574,1987-01-01,,1211193,Chelsie Preston Crayford,"Wellington, New Zealand",/9oOYG2mzKV3wdQFgX6UtkFr8F0N.jpg,,0
1575,,,3392908,Grace Bentley-Tsibuah,,/wPqZgsqkUH9hwUC9KnmXSZ8jLi5.jpg,,0
1576,,,5540,Cameron Rhodes,,/iyRxPuFHP4VnA8BTsjkMgYAqtjE.jpg,,0
1577,1973-04-14,,3490,Adrien Brody,"New York City, New York, USA",/1dBItgLFBNGEXnI48VvnnN2vFaX.jpg,,0
1578,1978-07-12,,17052,Topher Grace,"New York City, New York, USA",/tgF5PeH4xwz32FjB80n5aFiuHX.jpg,,0
1579,1967-08-26,,77351,Oleg Taktarov,"Arzamas-16, USSR (Sarov, Russia)",/ueTdaRKPxbevozBVkdLgtuLFBvK.jpg,,0
1580,2000-09-01,,2194388,Kotaro Daigo,"Tokyo, Japan",/qtkmRQthVbReDZruVN1YlBlQA8W.jpg,,0
1581,2001-08-31,,2109360,Nana Mori,"Osaka, Japan",/kmvxKEhUeolX4frX2ws4NnfIdf3.jpg,,0
1582,1992-06-27,,1255487,Tsubasa Honda," Tokyo, Japan",/A18nsMcxi7qlCYV7R5BJsToDQKf.jpg,,0
1583,2004-04-22,,2352340,Sakura Kiryu,"Tochigi, Japan",/jS96RwYZLaPPhlvxKzJmb8ItURN.jpg,,0
1584,1944-06-02,,85939,Sei Hiraizumi,"Aichi Prefecture, Japan",/4zrn7ltgOCvjyk9CWrhmsS7yrlc.jpg,,0
1585,1973-09-12,2013-11-30,8167,Paul Walker,"Glendale, California, USA",/gOnKt6xCdVSiK0aYmmmnEx7s5rX.jpg,,0
1586,1997-02-08,,221192,Kathryn Newton,"Los Angeles, California, USA",/hEz2R1RTgaNznJ3fa9n3KabIXYl.jpg,,0
1587,1959-10-21,,3899,Ken Watanabe,"Koide, Niigata, Japan",/psAXOYp9SBOXvg6AXzARDedNQ9P.jpg,,0
1588,1988-02-19,,19588,Miyu Irino,"Tokyo, Japan",/dcZ4IJX8CBcJzxy8hhKFXv59LDE.jpg,,0
1589,1991-05-29,,221773,Saori Hayami,"Tokyo, Japan",/idFQBETcsRV7Uy7InV2x9e2iFWq.jpg,,0
1590,1987-01-19,,1258549,Yuki Kaneko,"Kitakyushu, Fukuoka Prefecture, Japan",/pqbqe4CxC6t94ptUW2tJfK5j2J2.jpg,,0
1591,1991-02-17,,10991,Bonnie Wright,"London, England, UK",/1O3bVJp2geFCqlDkOCJuTeSuqx.jpg,,0
1592,1989-06-27,,96841,Matthew Lewis,"Leeds, West Yorkshire, England, UK",/aPQCLK2gxWOallsFoEwjb1p9lWE.jpg,,0
1593,1978-07-21,,21180,Justin Bartha,"Fort Lauderdale, Florida, USA",/AalKjN8nR8RZ8g6ZdWV2smnQq4d.jpg,,0
1594,1970-01-29,,69122,Heather Graham,"Milwaukee, Wisconsin, USA",/avYdNkeg1oTvmrNJbFDcTlBCkKs.jpg,,0
1595,1968-07-30,,53256,Terry Crews,"Flint, Michigan, USA ",/pxTY4SglLo5hFcMH00MxPeC5u55.jpg,,0
1596,1956-03-16,,58924,Clifton Powell,"Washington, D.C., USA",/izC5jQtlWL58JJMAFu7A4kqBynj.jpg,,0
1597,1963-01-07,,58925,Lester Speight,"Baltimore, Maryland, U.S.",/p7Grah3dcQSsWY2nrnZe7l1s9Md.jpg,,0
1598,1980-05-02,,475512,Ellie Kemper,"Kansas City, Missouri, USA",/2PmzhjJTr8zme7VuTIE1Nc1n5YL.jpg,,0
1599,2009-02-22,,2089892,Archie Yates,"Kent, England, UK",/vDXqnToyRMjjvFK5eFaSmUOB0Te.jpg,,0
1600,1984-03-16,,1423098,Aisling Bea,"Kildare, County Kildare, Ireland",/9GDvJGiyRkCOmzlEUsMfWI0np89.jpg,,0
1601,1979-03-30,,1177838,Pete Holmes,"Lexington, Massachusetts, USA",/3iwuKKYe9qGmXXQ63qHnrnWMTij.jpg,,0
1602,1950-09-08,,122373,Naoki Tatsuta,"Naga, Wakayama Prefecture, Japan",/iYGYNGRoQv0yRwKhisqfk5ARVTE.jpg,,0
1603,1959-11-21,,122192,Naoko Watanabe,"Suginami, Tokyo, Japan",/vTd7ZEnuDiS9GyD1PfWG931YeLn.jpg,,0
1604,1980-04-30,,209326,Sam Heughan,"New Galloway, Dumfriesshire, Scotland, UK",/v6wWNnDdTr2Ern93ljCkM6uEyUB.jpg,,0
1605,1986-03-20,,1246972,Ruby Rose,"Melbourne, Victoria, Australia",/va7tbytp3pTrnxHC1l5GWeSy1e9.jpg,,0
1606,1964-04-20,,1333,Andy Serkis,"Ruislip, Middlesex, England, UK",/eNGqhebQ4cDssjVeNFrKtUvweV5.jpg,,0
1607,1948-02-05,,207,Tom Wilkinson,"Leeds, West Yorkshire, England, UK",/tiKygcGRycQ9sTdDeYuXYyVKfzc.jpg,,0
1608,1979-08-07,,33337,Eric Johnson,"Edmonton, Alberta, Canada",/xBifjKXfvZhYYx6P6dDaIvYIzVq.jpg,,0
1609,1984-01-21,,56680,Luke Grimes," Dayton, Ohio, USA",/zF3y6bUwT6S7rm9PjI7cTmbmPy5.jpg,,0
1610,1990-11-26,,1089873,Rita Ora,"Pristina, SFR Yugoslavia",/o1DMrW8vsTYnCcvVTZy6hEvlk4f.jpg,,0
1611,1973-02-07,,210350,Mie Sonozaki,"Tokyo Prefecture, Japan",/6hCmJAClF1SuWKN16RwnGnzUbIr.jpg,,0
1612,1962-05-08,,219659,Masaki Terasoma,"Nishinomiya, Hyōgo Prefecture, Japan",/eol7Ul4buAam9SmJDuFIWln0Cd3.jpg,,0
1613,1963-12-18,,237076,Rikiya Koyama,"Kyoto Prefecture, Japan",/hsZm87BORLpzhaycBaWOD5xpjVC.jpg,,0
1614,2000-02-28,,1547747,Moka Kamishiraishi,"Kagoshima, Kagoshima Prefecture, Japan",/aBF4RdFWZbxyYVnQslgl3F5uCzR.jpg,,0
1615,1967-03-30,,40325,Megumi Hayashibara,"Tokyo, Japan",/cZcdY6N7QbkIyEl3mN5fwtRxSxJ.jpg,,0
1616,1968-03-18,,62318,Shin-ichiro Miki,"Tokyo, Japan",/yL9Tx2HZgK7t5AssYl6oGE9bjdj.jpg,,0
1617,1929-05-05,2010-07-01,68652,Ilene Woods,"Portsmouth, New Hampshire, USA",/bzyZ3oWwXwWFj7bGZOQyY8x9axC.jpg,,0
1618,1905-11-19,1991-11-25,67289,Eleanor Audley,"New York City, New York, USA",,,0
1619,1890-07-20,1966-12-14,67290,Verna Felton,"Salinas, California, USA",/ffqjAUeXx85LrS571Ex0zys7si7.jpg,,0
1620,1892-08-31,1993-08-01,68653,Claire Du Brey,"Bonners Ferry, Idaho, USA",/oW7EUQCD1noYuvIH0umuhQisp5s.jpg,,0
1621,1930-07-03,2006-03-08,179371,Rhoda Williams,"Denver, Colorado, USA",/qKNBo1p359fWPko78DzRHXwVUZt.jpg,,0
1622,1986-03-28,,237405,Lady Gaga,"New York City, New York, USA",/74rEzBPmxwqplvfMsXy9i2tCc24.jpg,,0
1623,1940-04-25,,1158,Al Pacino,"New York City, New York, USA",/fMDFeVf0pjopTJbyRSLFwNDm8Wr.jpg,,0
1624,1976-08-26,,450,Mike Colter,"Columbia, South Carolina, USA",/tWLOLFhhtfF8y2UN3aXYcBdi2Ve.jpg,,0
1625,,,1211540,Alexis Rodney,,/neKWhXFdb6b2ckg4UJORaxDruab.jpg,,0
1626,,,1387727,Alexander Bhat,,/oSsLhbq7yQN3f60A92WmMn92eo.jpg,,0
1627,,,1387728,Sarah Armstrong,,/r5BZfJbUx6HhtNF1j0V0HpM3M9g.jpg,,0
1628,,,1387729,Shaun Blaney,,,,0
1629,1966-12-22,,132996,María Pujalte,,/pgVtz88o0O3ik0Ov2dQnSbwSNYD.jpg,,0
1630,,,1457183,Oriol Tarrasón,,/qYnOE1x5xQLRlYxttCu3EIulDWU.jpg,,0
1631,1973-09-07,,227073,Laura Pamplona,"Alicante, Comunitat Valenciana, Spain",/7nONzGLOtv1AMiQ04NpJsSlGQJE.jpg,,0
1632,1949-12-24,,233764,Beatriz Carvajal,"Madrid, Madrid, España",/c2XE4HGdeCoR8AzP3SVRoFyPwS.jpg,,0
1633,1972-06-12,,1089046,César Camino,"  Madrid, Spain",/mvSL1xfpKP2re0OkkxR9A4a46RR.jpg,,0
1634,1947-07-22,,13,Albert Brooks,"Beverly Hills, California, USA",/8iDSGu5l93N7benjf6b3AysBore.jpg,,0
1635,1958-01-26,,14,Ellen DeGeneres,"Metairie, Louisiana, USA",/z8IEEid4z63CBlJtxrTKEfsW7NA.jpg,,0
1636,1994-05-04,,12,Alexander Gould,"Los Angeles, California, USA",/ynuhSXKgi3DQiTXihVCcOR5jFSN.jpg,,0
1637,1960-04-14,,18,Brad Garrett,"Woodland Hills, Los Angeles, California, USA",/813ffbpoaoaJRdoe1yrbivboWKp.jpg,,0
1638,2002-09-30,,1483976,Maddie Ziegler,"Pittsburgh, Pennsylvania, USA",/fSHoQXSBe6T1l900AK7QhB04BvM.jpg,,0
1639,2001-07-12,,1891446,Niles Fitch,"Atlanta, Georgia, USA",/teHLKZ60l1p8AQZ6OwlTYuFCNhG.jpg,,0
1640,,,2995075,Lumi Pollack,,/dn53h41NtIT4iLaDlgh9ac3wzp4.jpg,,0
1641,1991-11-15,,94185,Shailene Woodley,"Simi Valley, California, USA",/y283nMcCx0BTcZ8rNZKLNpeq3UY.jpg,,0
1642,1976-03-08,,33260,Freddie Prinze Jr.,"Los Angeles, California, USA",/8V9yNBjCNRBKROyjCLKLJGcCBdG.jpg,,0
1643,1977-04-14,,11863,Sarah Michelle Gellar,"New York City, New York, USA",/sCpCv2ldnrAQN9NVQOE6PYxG8TN.jpg,,0
1644,1975-06-25,,1817,Linda Cardellini,"Redwood City, California, USA",/bcycvynDprC1rrhBNrnBjn5uOUd.jpg,,0
1645,1941-10-20,,224683,Shin Aomori,"Aomori Prefecture, Japan",/xSBmmIpJqztpbgd2b9gVmj8tmA0.jpg,,0
1646,1984-04-10,,16855,Mandy Moore,"Nashua, New Hampshire, USA",/1Z5yJ6FUsEtlVZzpyzOpfzvcpcm.jpg,,0
1647,1980-09-29,,69899,Zachary Levi,"Lake Charles, Louisiana, USA",/1W8L3kEMMPF9umT3ZGaNIiCYKfZ.jpg,,0
1648,1959-03-07,,2517,Donna Murphy,"Corona, New York, USA",/tmre2oZkIHGqnLhWeldpX2Ujgl0.jpg,,0
1649,1948-01-18,,22132,M.C. Gainey,"Jackson, Mississippi, USA",/nM82se0lOFbOhhj3J6tRFcdEydO.jpg,,0
1650,1987-02-09,,135651,Michael B. Jordan,"Santa Ana, California, USA",/hz9AOUWZ2zzS0dpPJ1yQv2grA35.jpg,,0
1651,1986-03-14,,478,Jamie Bell,"Billingham, Stockton on Tees, England, UK",/xAfNYOJYOy5ee9PHbBF8Y6xzZ9I.jpg,,0
1652,1986-11-07,,1695989,Jodie Turner-Smith,"Peterborough, Cambridgeshire, England, UK",/801hOIFSiYfakVDkX0U3vEAHAMt.jpg,,0
1653,1984-12-05,,98772,Lauren London,"Los Angeles, California, USA",/vfUJtwfux3nwEGWIbrC20LyH8fn.jpg,,0
1654,1971-06-11,,135524,Kenjiro Tsuda,"Osaka Prefecture, Japan",/yFpSPNHqYN4rdRiVpVaYmqXMkmi.jpg,,0
1655,1983-06-17,,1124535,Shunsuke Kazama,"Tokyo, Japan",/wkAlptFZHz6AtgNE4NBMs7EnOGn.jpg,,0
1656,1974-09-07,,219752,Hiroki Takahashi,"Tokyo, Japan",/8vC4fuIORjrgFcXle4bjgDeaNhE.jpg,,0
1657,,,1221100,Maki Saito,,,,0
1658,1978-06-05,,1221098,Takayuki Kondo,"Tottori Prefecture, Japan",/oGajWZSYr0eQcjndWxyHMR35PXB.jpg,,0
1659,1972-09-06,,15563,Anika Noni Rose,"Bloomfield, Connecticut, USA",/d7aLtuNXBqVtqNnZl8wXsFV4ML5.jpg,,0
1660,1973-12-03,,66252,Bruno Campos,"Rio de Janeiro, Brazil",/lktLbyUXwNX0FV38v0JBJIbbJZr.jpg,,0
1661,1971-03-29,,110884,Michael-Leon Wooley,"Bowie, Maryland",/tMUNtp3xPTHRBUhnOiHcU5sjBDS.jpg,,0
1662,1969-11-10,,110885,Jennifer Cody,"Henrietta, New York, USA",/8TYAxDWJyXz5aYusyW9cSoNqvDa.jpg,,0
1663,1981-04-08,,60900,Taylor Kitsch,"Kelowna, British Columbia, Canada",/m39IoFjaJWiCoFYv0DfYCklOeOS.jpg,,0
1664,1977-05-16,,21044,Lynn Collins,"Houston, Texas, USA",/9Dq6ZACdOE60ul6gwfRaCZQPQaC.jpg,,0
1665,1977-05-13,,2206,Samantha Morton,"Nottingham, Nottinghamshire, England, UK",/7jV2vDi6TDIFDFSc5esqFso628w.jpg,,0
1666,1960-06-17,,19159,Thomas Haden Church,"Yolo, California, US",/VP6VDYL0OEDwSbTRysiJ0kAGxI.jpg,,0
1667,1991-02-18,,1415546,Vadhir Derbez,"Mexico City, Distrito Federal, Mexico",/bQkCBpWv8EKxAibLaXGBAIr66BY.jpg,,0
1668,1989-09-22,,1007527,Sofía Espinosa,"Mexico City, Mexico",/iOwPSogxUHNWh3B0aIR1DuEW921.jpg,,0
1669,1987-01-05,,1358509,Fabiola Guajardo,"Monterrey, Nuevo Leon, Mexico",,,0
1670,1995-01-01,,1198613,Danae Reynaud,,/yIX3mmbpznvz9GXWPmTLqNdOOO8.jpg,,0
1671,1990-05-16,,25663,Thomas Brodie-Sangster,"Southwark, London, England, UK",/ovfgjgaE7aAXKYaemABX6pJFwRk.jpg,,0
1672,1991-06-24,,1036196,Dexter Darden,Camden - New Jersey - USA,/4Io5JOdl17GtCaXt0ZBv0p6IEEk.jpg,,0
1673,1982-06-25,,112013,Rain,"Seosan, South Chungcheong, South Korea",/aXOjIBUxu7fmBOxTJcgYmtTKD1D.jpg,,0
1674,1972-04-08,,61697,Sung Kang,"Gainesville, Georgia, USA",/wfuUkOZWuhkgfaA0Y3uMlQx0PXe.jpg,,0
1675,1943-09-24,,9462,Randall Duk Kim,"Hawaii, USA",/uPRoCyVJyQ2Py2gBUK8JbxTOuL1.jpg,,0
1676,1971-08-22,,10883,Rick Yune,"Washington, District of Columbia, USA",/7m5r6pUvRiva6ybimn1XqxY4J85.jpg,,0
1677,1942-03-14,,47754,Rita Tushingham,"Garston, Liverpool, Merseyside, England, UK",/tNEnBfq5vPtFD7lEtbP7HmmuKeV.jpg,,0
1678,,,1672687,Michael Ajao,United Kingdom,/5T5sqr0XMxr52FmepnGJbM53AZu.jpg,,0
1679,1985-07-27,,17441,Lou Taylor Pucci,"Seaside Heights, New Jersey, USA",/25lfbMJruSG5Kmv1zdKfMyrZWB9.jpg,,0
1680,1976-10-31,,15555,Piper Perabo," Dallas, Texas, USA",/aP9QqLm4JZxLwp2CiUbEh5zrpVI.jpg,,0
1681,1986-05-12,,84247,Emily VanCamp,"Port Perry, Ontario, Canada",/zTl2KVglr7D7jnBLjbqe1BbbJiV.jpg,,0
1682,1961-04-02,,22227,Christopher Meloni,"Washington, District of Columbia, USA",/spEmmtupTNCJB1yeHcs3jov4Keg.jpg,,0
